day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;81100;STARFRUIT;4973;29;;;;;4978;6;4979;1;4980;28;4975.5;8218.5
-2;81200;STARFRUIT;4973;27;;;;;4978;3;4979;1;4980;26;4975.5;8228.75
-2;81200;AMETHYSTS;9996;1;9995;26;;;10002;3;10004;1;10005;26;9999.0;30.0
-2;81300;AMETHYSTS;9996;2;9995;20;;;9998;1;10002;8;10004;2;9997.0;30.0
-2;81300;STARFRUIT;4973;2;4972;20;;;4977;7;4979;22;;;4975.0;8355.25
-2;81400;STARFRUIT;4973;23;;;;;4979;23;;;;;4976.0;8277.5
-2;81400;AMETHYSTS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;28.0
-2;81500;AMETHYSTS;9998;2;9995;28;;;10005;28;;;;;10001.5;28.0
-2;81500;STARFRUIT;4973;2;4972;28;;;4979;28;;;;;4976.0;8288.0
-2;81600;STARFRUIT;4973;10;4972;20;;;4979;20;;;;;4976.0;8339.5
-2;81600;AMETHYSTS;9998;10;9995;20;;;10005;20;;;;;10001.5;28.0
-2;81700;AMETHYSTS;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;30.0
-2;81700;STARFRUIT;4972;27;;;;;4977;7;4979;27;;;4974.5;8577.75
-2;81800;STARFRUIT;4973;8;4972;29;;;4979;29;;;;;4976.0;8593.5
-2;81800;AMETHYSTS;9998;8;9996;1;9995;28;10004;1;10005;28;;;10001.0;28.0
-2;81900;AMETHYSTS;9996;2;9995;25;;;10000;4;10004;2;10005;25;9998.0;28.0
-2;81900;STARFRUIT;4972;27;;;;;4978;2;4979;25;;;4975.0;8764.25
-2;82000;STARFRUIT;4976;5;4972;32;;;4978;2;4979;30;;;4977.0;8815.75
-2;82000;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;28.0
-2;82100;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;28.0
-2;82100;STARFRUIT;4972;21;;;;;4978;1;4979;21;;;4975.0;8847.5
-2;82200;STARFRUIT;4977;1;4972;30;;;4979;30;;;;;4978.0;8693.75
-2;82200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;28.0
-2;82300;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;28.0
-2;82300;STARFRUIT;4972;27;;;;;4978;1;4979;26;;;4975.0;8857.5
-2;82400;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;32.0
-2;82400;STARFRUIT;4972;2;4971;24;;;4978;26;;;;;4975.0;8955.0
-2;82500;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;32.0
-2;82500;STARFRUIT;4972;26;;;;;4975;2;4979;26;;;4973.5;8694.25
-2;82600;AMETHYSTS;9998;7;9996;2;9995;21;10004;2;10005;21;;;10001.0;32.0
-2;82600;STARFRUIT;4973;6;4972;23;;;4978;2;4979;21;;;4975.5;8761.25
-2;82700;AMETHYSTS;10002;2;9996;1;9995;30;10004;1;10005;30;;;10003.0;32.0
-2;82700;STARFRUIT;4972;31;;;;;4978;1;4979;30;;;4975.0;8843.5
-2;82800;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;32.0
-2;82800;STARFRUIT;4972;22;;;;;4979;22;;;;;4975.5;8635.25
-2;82900;AMETHYSTS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;32.0
-2;82900;STARFRUIT;4972;23;;;;;4977;1;4979;23;;;4974.5;8579.75
-2;83000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;32.0
-2;83000;STARFRUIT;4972;31;;;;;4979;31;;;;;4975.5;8570.5
-2;83100;STARFRUIT;4972;21;;;;;4979;21;;;;;4975.5;8528.5
-2;83100;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;32.0
-2;83200;STARFRUIT;4972;28;;;;;4978;1;4979;27;;;4975.0;8861.5
-2;83200;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;32.0
-2;83300;STARFRUIT;4972;22;;;;;4979;22;;;;;4975.5;8750.5
-2;83300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;24.0
-2;83400;STARFRUIT;4973;2;4972;28;;;4979;30;;;;;4976.0;8381.25
-2;83400;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;24.0
-2;83500;STARFRUIT;4973;2;4972;27;;;4977;1;4979;29;;;4975.0;8242.5
-2;83500;AMETHYSTS;9996;2;9995;27;;;10002;1;10004;2;10005;27;9999.0;24.0
-2;83600;STARFRUIT;4972;25;;;;;4979;25;;;;;4975.5;8664.75
-2;83600;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;24.0
-2;83700;STARFRUIT;4972;27;;;;;4979;27;;;;;4975.5;8576.0
-2;83700;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;24.0
-2;83800;STARFRUIT;4972;32;;;;;4978;2;4979;30;;;4975.0;8830.0
-2;83800;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;28.0
-2;83900;STARFRUIT;4977;1;4972;1;4971;26;4978;27;;;;;4977.5;8903.0
-2;83900;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;28.0
-2;84000;STARFRUIT;4971;25;;;;;4978;25;;;;;4974.5;8881.25
-2;84000;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;28.0
-2;84100;STARFRUIT;4971;26;;;;;4978;26;;;;;4974.5;9210.0
-2;84100;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;28.0
-2;84200;STARFRUIT;4972;2;4971;25;;;4978;27;;;;;4975.0;8869.5
-2;84200;AMETHYSTS;9996;2;9995;25;;;10002;1;10004;2;10005;25;9999.0;28.0
-2;84300;STARFRUIT;4971;25;;;;;4978;25;;;;;4974.5;8870.5
-2;84300;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;28.0
-2;84400;STARFRUIT;4972;30;;;;;4977;7;4978;2;4979;28;4974.5;8668.75
-2;84400;AMETHYSTS;9996;2;9995;28;;;10002;7;10004;2;10005;28;9999.0;28.0
-2;84500;STARFRUIT;4972;29;;;;;4977;6;4979;29;;;4974.5;8509.0
-2;84500;AMETHYSTS;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;28.0
-2;84600;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;28.0
-2;84600;STARFRUIT;4973;2;4972;26;;;4979;28;;;;;4976.0;8149.75
-2;84700;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;36.0
-2;84700;STARFRUIT;4978;1;4973;28;;;4980;28;;;;;4979.0;7843.25
-2;84800;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;36.0
-2;84800;STARFRUIT;4973;1;4972;23;;;4979;24;;;;;4976.0;8257.25
-2;84900;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;36.0
-2;84900;STARFRUIT;4973;2;4972;26;;;4979;28;;;;;4976.0;8256.25
-2;85000;AMETHYSTS;9995;30;;;;;9998;5;10005;30;;;9996.5;36.0
-2;85000;STARFRUIT;4971;30;;;;;4978;30;;;;;4974.5;8847.75
-2;85100;AMETHYSTS;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;26.0
-2;85100;STARFRUIT;4972;1;4971;25;;;4976;2;4978;26;;;4974.0;8979.75
-2;85200;AMETHYSTS;9996;1;9995;26;;;10002;1;10004;1;10005;26;9999.0;26.0
-2;85200;STARFRUIT;4972;27;;;;;4973;3;4977;1;4978;1;4972.5;8795.75
-2;85300;AMETHYSTS;9996;2;9995;26;;;10002;6;10004;2;10005;26;9999.0;26.0
-2;85300;STARFRUIT;4975;5;4972;28;;;4977;6;4979;28;;;4976.0;8550.5
-2;85400;STARFRUIT;4973;6;4972;28;;;4979;29;;;;;4976.0;8208.5
-2;85400;AMETHYSTS;9998;5;9996;1;9995;28;10004;1;10005;28;;;10001.0;26.0
-2;85500;STARFRUIT;4972;28;;;;;4975;3;4979;28;;;4973.5;8321.5
-2;85500;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;26.0
-2;85600;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;26.0
-2;85600;STARFRUIT;4973;1;4972;28;;;4979;29;;;;;4976.0;8244.0
-2;85700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;26.0
-2;85700;STARFRUIT;4972;28;;;;;4979;28;;;;;4975.5;8227.25
-2;85800;STARFRUIT;4974;7;4973;29;;;4980;29;;;;;4977.0;7847.0
-2;85800;AMETHYSTS;9998;7;9996;1;9995;28;10004;1;10005;28;;;10001.0;36.0
-2;85900;STARFRUIT;4974;2;4973;29;;;4980;30;;;;;4977.0;7354.5
-2;85900;AMETHYSTS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;36.0
-2;86000;AMETHYSTS;9996;1;9995;22;;;10002;5;10004;1;10005;22;9999.0;32.0
-2;86000;STARFRUIT;4973;22;;;;;4978;5;4980;23;;;4975.5;7463.75
-2;86100;AMETHYSTS;9998;3;9995;20;;;10005;20;;;;;10001.5;34.0
-2;86100;STARFRUIT;4976;3;4975;20;;;4982;20;;;;;4979.0;6391.5
-2;86200;STARFRUIT;4975;28;;;;;4976;2;4982;28;;;4975.5;6402.5
-2;86200;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;34.0
-2;86300;STARFRUIT;4975;28;;;;;4981;1;4982;28;;;4978.0;6509.75
-2;86300;AMETHYSTS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;34.0
-2;86400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;32.0
-2;86400;STARFRUIT;4975;31;;;;;4982;31;;;;;4978.5;6347.25
-2;86500;AMETHYSTS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;32.0
-2;86500;STARFRUIT;4975;23;;;;;4982;23;;;;;4978.5;6138.25
-2;86600;STARFRUIT;4975;22;;;;;4980;5;4982;22;;;4977.5;5990.75
-2;86600;AMETHYSTS;9995;22;;;;;10002;5;10005;22;;;9998.5;34.0
-2;86700;STARFRUIT;4975;21;;;;;4982;21;;;;;4978.5;6186.75
-2;86700;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;34.0
-2;86800;AMETHYSTS;9995;23;;;;;10002;7;10005;23;;;9998.5;34.0
-2;86800;STARFRUIT;4976;23;;;;;4981;7;4983;23;;;4978.5;5714.5
-2;86900;AMETHYSTS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;34.0
-2;86900;STARFRUIT;4976;23;;;;;4981;1;4982;1;4983;22;4978.5;5707.25
-2;87000;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;34.0
-2;87000;STARFRUIT;4976;22;;;;;4983;22;;;;;4979.5;5264.75
-2;87100;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;34.0
-2;87100;STARFRUIT;4977;23;;;;;4984;23;;;;;4980.5;4865.0
-2;87200;AMETHYSTS;9998;6;9995;20;;;10005;20;;;;;10001.5;34.0
-2;87200;STARFRUIT;4977;5;4976;20;;;4983;20;;;;;4980.0;5243.75
-2;87300;AMETHYSTS;9995;30;;;;;10002;3;10005;30;;;9998.5;34.0
-2;87300;STARFRUIT;4976;30;;;;;4981;3;4983;30;;;4978.5;5538.75
-2;87400;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;34.0
-2;87400;STARFRUIT;4975;28;;;;;4982;28;;;;;4978.5;5840.25
-2;87500;AMETHYSTS;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;34.0
-2;87500;STARFRUIT;4976;24;;;;;4981;5;4982;2;4983;22;4978.5;5721.5
-2;87600;STARFRUIT;4976;30;;;;;4982;2;4983;28;;;4979.0;5685.0
-2;87600;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;34.0
-2;87700;STARFRUIT;4976;20;;;;;4981;2;4983;20;;;4978.5;5610.5
-2;87700;AMETHYSTS;9995;20;;;;;9998;1;10002;2;10005;20;9996.5;34.0
-2;87800;STARFRUIT;4975;20;;;;;4982;20;;;;;4978.5;5863.25
-2;87800;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;34.0
-2;87900;STARFRUIT;4976;25;;;;;4982;25;;;;;4979.0;5740.75
-2;87900;AMETHYSTS;10002;4;9995;25;;;10005;25;;;;;10003.5;34.0
-2;88000;STARFRUIT;4976;27;;;;;4983;27;;;;;4979.5;5352.25
-2;88000;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;42.0
-2;88100;STARFRUIT;4976;28;;;;;4982;28;;;;;4979.0;5768.25
-2;88100;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;42.0
-2;88200;STARFRUIT;4975;26;;;;;4977;3;4982;26;;;4976.0;5834.75
-2;88200;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;42.0
-2;88300;STARFRUIT;4977;1;4976;26;;;4982;26;;;;;4979.5;5758.0
-2;88300;AMETHYSTS;10002;1;9998;1;9996;2;10004;2;10005;24;;;10003.0;42.0
-2;88400;STARFRUIT;4981;1;4975;28;;;4982;28;;;;;4981.5;5804.25
-2;88400;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;50.0
-2;88500;STARFRUIT;4976;2;4975;20;;;4982;22;;;;;4979.0;5870.75
-2;88500;AMETHYSTS;10002;5;9996;2;9995;20;10004;2;10005;20;;;10003.0;50.0
-2;88600;STARFRUIT;4976;25;;;;;4983;25;;;;;4979.5;5331.25
-2;88600;AMETHYSTS;9995;25;;;;;9998;1;10005;25;;;9996.5;60.0
-2;88700;STARFRUIT;4977;28;;;;;4984;28;;;;;4980.5;4941.25
-2;88700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;58.0
-2;88800;STARFRUIT;4978;5;4977;31;;;4984;31;;;;;4981.0;4684.75
-2;88800;AMETHYSTS;9998;5;9996;2;9995;29;10000;4;10004;2;10005;29;9999.0;58.0
-2;88900;STARFRUIT;4977;27;;;;;4984;27;;;;;4980.5;4927.25
-2;88900;AMETHYSTS;9995;27;;;;;10002;1;10005;27;;;9998.5;58.0
-2;89000;STARFRUIT;4978;1;4977;23;;;4984;24;;;;;4981.0;4240.5
-2;89000;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;58.0
-2;89100;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;58.0
-2;89100;STARFRUIT;4983;1;4978;29;;;4984;2;4985;27;;;4983.5;4134.5
-2;89200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;58.0
-2;89200;STARFRUIT;4978;2;4977;28;;;4984;30;;;;;4981.0;4320.0
-2;89300;AMETHYSTS;10002;4;9995;25;;;10005;25;;;;;10003.5;58.0
-2;89300;STARFRUIT;4977;25;;;;;4984;25;;;;;4980.5;4429.5
-2;89400;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;58.0
-2;89400;STARFRUIT;4983;1;4977;23;;;4984;23;;;;;4983.5;4586.25
-2;89500;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;58.0
-2;89500;STARFRUIT;4978;27;;;;;4985;27;;;;;4981.5;3935.5
-2;89600;AMETHYSTS;9995;26;;;;;10002;6;10005;26;;;9998.5;58.0
-2;89600;STARFRUIT;4978;26;;;;;4983;6;4985;26;;;4980.5;3877.25
-2;89700;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;58.0
-2;89700;STARFRUIT;4978;30;;;;;4985;30;;;;;4981.5;3862.5
-2;89800;STARFRUIT;4977;28;;;;;4984;28;;;;;4980.5;4533.0
-2;89800;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;58.0
-2;89900;AMETHYSTS;9998;10;9995;26;;;10005;26;;;;;10001.5;58.0
-2;89900;STARFRUIT;4978;10;4977;26;;;4984;26;;;;;4981.0;4309.75
-2;90000;STARFRUIT;4977;23;;;;;4984;24;;;;;4980.5;4638.25
-2;90000;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;58.0
-2;90100;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;58.0
-2;90100;STARFRUIT;4977;28;;;;;4983;28;;;;;4980.0;4992.5
-2;90200;STARFRUIT;4977;21;;;;;4984;21;;;;;4980.5;4810.5
-2;90200;AMETHYSTS;10002;9;9995;21;;;10005;21;;;;;10003.5;62.0
-2;90300;AMETHYSTS;9998;8;9995;23;;;10005;23;;;;;10001.5;62.0
-2;90300;STARFRUIT;4977;8;4976;23;;;4983;23;;;;;4980.0;5082.5
-2;90400;STARFRUIT;4977;25;;;;;4982;1;4984;25;;;4979.5;4828.25
-2;90400;AMETHYSTS;9995;25;;;;;9998;1;10002;1;10005;25;9996.5;62.0
-2;90500;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;62.0
-2;90500;STARFRUIT;4977;24;;;;;4984;24;;;;;4980.5;4485.25
-2;90600;STARFRUIT;4982;1;4977;10;4976;25;4983;25;;;;;4982.5;5044.5
-2;90600;AMETHYSTS;9998;10;9995;25;;;10005;25;;;;;10001.5;62.0
-2;90700;AMETHYSTS;9996;1;9995;27;;;10002;6;10004;1;10005;27;9999.0;62.0
-2;90700;STARFRUIT;4977;1;4976;27;;;4981;6;4983;28;;;4979.0;5091.25
-2;90800;STARFRUIT;4976;26;;;;;4982;1;4983;25;;;4979.0;5583.5
-2;90800;AMETHYSTS;9996;1;9995;25;;;10000;3;10004;1;10005;25;9998.0;74.0
-2;90900;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;74.0
-2;90900;STARFRUIT;4976;26;;;;;4983;26;;;;;4979.5;5607.75
-2;91000;STARFRUIT;4976;31;;;;;4977;1;4983;31;;;4976.5;5329.75
-2;91000;AMETHYSTS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;74.0
-2;91100;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;72.0
-2;91100;STARFRUIT;4979;1;4976;23;;;4982;2;4983;21;;;4980.5;5754.75
-2;91200;STARFRUIT;4976;26;;;;;4983;26;;;;;4979.5;5200.25
-2;91200;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;72.0
-2;91300;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;72.0
-2;91300;STARFRUIT;4976;27;;;;;4983;27;;;;;4979.5;5301.5
-2;91400;AMETHYSTS;10002;1;9995;22;;;10005;22;;;;;10003.5;72.0
-2;91400;STARFRUIT;4976;22;;;;;4983;22;;;;;4979.5;5673.75
-2;91500;AMETHYSTS;9995;26;;;;;9998;1;10005;26;;;9996.5;74.0
-2;91500;STARFRUIT;4976;25;;;;;4983;26;;;;;4979.5;5714.5
-2;91600;AMETHYSTS;9996;1;9995;29;;;10002;9;10004;1;10005;29;9999.0;74.0
-2;91600;STARFRUIT;4980;4;4976;30;;;4981;9;4983;30;;;4980.5;5473.75
-2;91700;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;74.0
-2;91700;STARFRUIT;4976;2;4975;21;;;4982;23;;;;;4979.0;5907.25
-2;91800;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;74.0
-2;91800;STARFRUIT;4975;24;;;;;4982;24;;;;;4978.5;5912.25
-2;91900;AMETHYSTS;10002;1;9995;22;;;10005;22;;;;;10003.5;74.0
-2;91900;STARFRUIT;4975;21;;;;;4982;22;;;;;4978.5;6341.5
-2;92000;STARFRUIT;4975;28;;;;;4982;28;;;;;4978.5;5972.75
-2;92000;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;76.0
-2;92100;STARFRUIT;4976;1;4975;21;;;4978;3;4982;22;;;4977.0;5930.25
-2;92100;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;76.0
-2;92200;STARFRUIT;4975;30;;;;;4982;30;;;;;4978.5;6068.75
-2;92200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;76.0
-2;92300;STARFRUIT;4976;28;;;;;4977;1;4981;6;4982;2;4976.5;5749.75
-2;92300;AMETHYSTS;9996;2;9995;27;;;10002;6;10004;2;10005;27;9999.0;76.0
-2;92400;STARFRUIT;4975;27;;;;;4982;27;;;;;4978.5;6153.5
-2;92400;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;72.0
-2;92500;STARFRUIT;4975;27;;;;;4976;11;4982;28;;;4975.5;6279.25
-2;92500;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;72.0
-2;92600;STARFRUIT;4976;22;;;;;4982;1;4983;22;;;4979.0;5672.0
-2;92600;AMETHYSTS;10002;5;9996;1;9995;22;10004;1;10005;22;;;10003.0;72.0
-2;92700;STARFRUIT;4976;20;;;;;4982;20;;;;;4979.0;5717.75
-2;92700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;72.0
-2;92800;STARFRUIT;4976;22;;;;;4983;22;;;;;4979.5;5294.0
-2;92800;AMETHYSTS;9995;22;;;;;9998;5;10005;22;;;9996.5;72.0
-2;92900;STARFRUIT;4976;21;;;;;4983;21;;;;;4979.5;5238.75
-2;92900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;72.0
-2;93000;STARFRUIT;4976;22;;;;;4983;22;;;;;4979.5;5467.75
-2;93000;AMETHYSTS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;72.0
-2;93100;STARFRUIT;4976;21;;;;;4982;1;4983;20;;;4979.0;5553.0
-2;93100;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;74.0
-2;93200;STARFRUIT;4976;30;;;;;4982;2;4983;28;;;4979.0;5535.75
-2;93200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;72.0
-2;93300;STARFRUIT;4977;8;4976;25;;;4982;1;4983;24;;;4979.5;5672.75
-2;93300;AMETHYSTS;9998;8;9996;1;9995;24;10004;1;10005;24;;;10001.0;72.0
-2;93400;STARFRUIT;4980;5;4975;26;;;4982;26;;;;;4981.0;5939.75
-2;93400;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;70.0
-2;93500;AMETHYSTS;9995;28;;;;;9998;1;10005;28;;;9996.5;70.0
-2;93500;STARFRUIT;4975;28;;;;;4982;28;;;;;4978.5;6203.25
-2;93600;AMETHYSTS;9995;30;;;;;10002;8;10005;30;;;9998.5;68.0
-2;93600;STARFRUIT;4974;30;;;;;4979;8;4981;30;;;4976.5;6685.0
-2;93700;AMETHYSTS;9995;29;;;;;10002;7;10005;29;;;9998.5;70.0
-2;93700;STARFRUIT;4974;29;;;;;4979;8;4981;29;;;4976.5;6657.0
-2;93800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;70.0
-2;93800;STARFRUIT;4975;2;4974;26;;;4981;28;;;;;4978.0;6539.0
-2;93900;AMETHYSTS;9995;28;;;;;9998;1;10005;28;;;9996.5;70.0
-2;93900;STARFRUIT;4975;28;;;;;4978;4;4982;28;;;4976.5;6307.25
-2;94000;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;68.0
-2;94000;STARFRUIT;4974;30;;;;;4981;30;;;;;4977.5;6892.0
-2;94100;AMETHYSTS;9995;28;;;;;10002;9;10005;28;;;9998.5;68.0
-2;94100;STARFRUIT;4974;28;;;;;4979;9;4981;28;;;4976.5;6640.25
-2;94200;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;68.0
-2;94200;STARFRUIT;4975;1;4974;24;;;4981;25;;;;;4978.0;6653.25
-2;94300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;68.0
-2;94300;STARFRUIT;4974;21;;;;;4975;8;4981;22;;;4974.5;7115.0
-2;94400;STARFRUIT;4974;23;;;;;4981;24;;;;;4977.5;7088.0
-2;94400;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;68.0
-2;94500;STARFRUIT;4974;23;;;;;4975;1;4981;23;;;4974.5;6834.25
-2;94500;AMETHYSTS;9995;23;;;;;9998;1;10005;23;;;9996.5;68.0
-2;94600;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;68.0
-2;94600;STARFRUIT;4974;30;;;;;4981;30;;;;;4977.5;6674.5
-2;94700;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;68.0
-2;94700;STARFRUIT;4975;22;;;;;4981;2;4982;20;;;4978.0;6449.25
-2;94800;STARFRUIT;4975;26;;;;;4980;6;4982;26;;;4977.5;6153.75
-2;94800;AMETHYSTS;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;32.0
-2;94900;STARFRUIT;4975;30;;;;;4982;30;;;;;4978.5;5873.75
-2;94900;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;32.0
-2;95000;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;32.0
-2;95000;STARFRUIT;4976;2;4975;21;;;4982;23;;;;;4979.0;5893.0
-2;95100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;32.0
-2;95100;STARFRUIT;4975;2;4974;23;;;4981;25;;;;;4978.0;6569.0
-2;95200;STARFRUIT;4974;23;;;;;4981;23;;;;;4977.5;6815.0
-2;95200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;24.0
-2;95300;STARFRUIT;4974;30;;;;;4981;31;;;;;4977.5;6705.25
-2;95300;AMETHYSTS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;24.0
-2;95400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;26.0
-2;95400;STARFRUIT;4974;25;;;;;4981;25;;;;;4977.5;6856.75
-2;95500;AMETHYSTS;9995;21;;;;;10002;10;10005;21;;;9998.5;26.0
-2;95500;STARFRUIT;4974;21;;;;;4979;10;4981;21;;;4976.5;6642.75
-2;95600;STARFRUIT;4980;1;4979;2;4975;22;4981;1;4982;21;;;4980.5;6392.75
-2;95600;AMETHYSTS;10000;5;9996;1;9995;21;10004;1;10005;21;;;10002.0;26.0
-2;95700;STARFRUIT;4975;32;;;;;4981;2;4982;30;;;4978.0;6388.0
-2;95700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;26.0
-2;95800;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;26.0
-2;95800;STARFRUIT;4975;25;;;;;4982;26;;;;;4978.5;5783.25
-2;95900;AMETHYSTS;9996;1;9995;24;;;10002;5;10004;1;10005;24;9999.0;26.0
-2;95900;STARFRUIT;4975;25;;;;;4980;4;4982;25;;;4977.5;6108.75
-2;96000;AMETHYSTS;9998;7;9995;21;;;10005;21;;;;;10001.5;42.0
-2;96000;STARFRUIT;4976;7;4975;21;;;4982;21;;;;;4979.0;5813.25
-2;96100;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;42.0
-2;96100;STARFRUIT;4975;30;;;;;4977;4;4982;30;;;4976.0;5974.0
-2;96200;AMETHYSTS;9996;2;9995;27;;;10002;6;10004;2;10005;27;9999.0;37.0
-2;96200;STARFRUIT;4980;3;4975;29;;;4982;29;;;;;4981.0;6238.0
