day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;94600;STARFRUIT;4887;25;;;;;4894;25;;;;;4890.5;1918.75
0;94600;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;-24.0
0;94700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;-24.0
0;94700;STARFRUIT;4887;20;;;;;4894;20;;;;;4890.5;2073.0
0;94800;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-24.0
0;94800;STARFRUIT;4887;24;;;;;4894;24;;;;;4890.5;2124.5
0;94900;STARFRUIT;4887;30;;;;;4894;30;;;;;4890.5;1999.25
0;94900;AMETHYSTS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;-24.0
0;95000;STARFRUIT;4892;1;4888;28;;;4895;28;;;;;4893.5;1401.75
0;95000;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;-24.0
0;95100;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;-24.0
0;95100;STARFRUIT;4888;21;;;;;4889;1;4894;21;;;4888.5;1663.75
0;95200;AMETHYSTS;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;-24.0
0;95200;STARFRUIT;4888;31;;;;;4894;22;;;;;4891.0;1734.75
0;95300;STARFRUIT;4888;23;;;;;4894;1;4895;22;;;4891.0;1521.25
0;95300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-24.0
0;95400;STARFRUIT;4888;31;;;;;4895;31;;;;;4891.5;1327.75
0;95400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-24.0
0;95500;AMETHYSTS;9998;1;9996;1;9995;27;10004;1;10005;27;;;10001.0;-26.0
0;95500;STARFRUIT;4890;2;4889;28;;;4895;1;4896;27;;;4892.5;1022.25
0;95600;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;-26.0
0;95600;STARFRUIT;4890;23;;;;;4891;8;4897;23;;;4890.5;258.0
0;95700;AMETHYSTS;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;-26.0
0;95700;STARFRUIT;4891;2;4890;24;;;4897;26;;;;;4894.0;-84.25
0;95800;AMETHYSTS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;-28.0
0;95800;STARFRUIT;4891;2;4890;26;;;4897;28;;;;;4894.0;-132.75
0;95900;AMETHYSTS;9995;25;;;;;9998;1;10005;25;;;9996.5;-38.0
0;95900;STARFRUIT;4890;25;;;;;4897;25;;;;;4893.5;32.25
0;96000;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-38.0
0;96000;STARFRUIT;4891;2;4890;28;;;4897;30;;;;;4894.0;-58.5
0;96100;AMETHYSTS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;-38.0
0;96100;STARFRUIT;4891;22;;;;;4892;4;4896;4;4897;2;4891.5;-381.5
0;96200;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-38.0
0;96200;STARFRUIT;4891;22;;;;;4898;22;;;;;4894.5;-436.5
0;96300;AMETHYSTS;10002;1;9995;22;;;10005;22;;;;;10003.5;-38.0
0;96300;STARFRUIT;4896;1;4891;22;;;4898;22;;;;;4897.0;-482.75
0;96400;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-38.0
0;96400;STARFRUIT;4891;32;;;;;4898;32;;;;;4894.5;-436.0
0;96500;AMETHYSTS;9998;5;9995;30;;;10005;30;;;;;10001.5;-38.0
0;96500;STARFRUIT;4892;5;4891;30;;;4893;4;4898;30;;;4892.5;-575.25
0;96600;AMETHYSTS;10002;1;9998;5;9995;20;10005;20;;;;;10003.5;-38.0
0;96600;STARFRUIT;4892;4;4891;20;;;4898;20;;;;;4895.0;-399.75
0;96700;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-36.0
0;96700;STARFRUIT;4891;24;;;;;4898;24;;;;;4894.5;-446.25
0;96800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;-36.0
0;96800;STARFRUIT;4891;26;;;;;4898;26;;;;;4894.5;-625.75
0;96900;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;-36.0
0;96900;STARFRUIT;4897;1;4892;28;;;4898;28;;;;;4897.5;-854.75
0;97000;AMETHYSTS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;-36.0
0;97000;STARFRUIT;4892;27;;;;;4898;22;;;;;4895.0;-828.25
0;97100;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-36.0
0;97100;STARFRUIT;4892;32;;;;;4898;2;4899;30;;;4895.0;-993.5
0;97200;AMETHYSTS;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;-32.0
0;97200;STARFRUIT;4892;22;;;;;4897;8;4898;2;4899;20;4894.5;-994.25
0;97300;AMETHYSTS;9998;1;9996;1;9995;27;10004;1;10005;27;;;10001.0;-32.0
0;97300;STARFRUIT;4893;1;4892;28;;;4899;28;;;;;4896.0;-1197.75
0;97400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-32.0
0;97400;STARFRUIT;4892;23;;;;;4899;23;;;;;4895.5;-1180.25
0;97500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-32.0
0;97500;STARFRUIT;4892;24;;;;;4899;24;;;;;4895.5;-1138.5
0;97600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;-32.0
0;97600;STARFRUIT;4892;26;;;;;4899;26;;;;;4895.5;-1380.5
0;97700;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-32.0
0;97700;STARFRUIT;4892;27;;;;;4899;27;;;;;4895.5;-1182.0
0;97800;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;-32.0
0;97800;STARFRUIT;4892;24;;;;;4899;24;;;;;4895.5;-1337.5
0;97900;AMETHYSTS;9998;3;9995;28;;;10005;28;;;;;10001.5;-27.0
0;97900;STARFRUIT;4893;31;;;;;4899;28;;;;;4896.0;-1526.25
0;98000;AMETHYSTS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;-27.0
0;98000;STARFRUIT;4892;22;;;;;4899;22;;;;;4895.5;-1281.25
0;98100;AMETHYSTS;9998;2;9996;2;9995;28;10004;2;10005;28;;;10001.0;-27.0
0;98100;STARFRUIT;4893;2;4892;30;;;4898;2;4899;28;;;4895.5;-1104.0
0;98200;AMETHYSTS;9996;1;9995;20;;;9998;5;10004;1;10005;20;9997.0;-27.0
0;98200;STARFRUIT;4892;1;4891;20;;;4898;21;;;;;4895.0;-746.5
0;98300;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-27.0
0;98300;STARFRUIT;4891;28;;;;;4898;28;;;;;4894.5;-689.0
0;98400;AMETHYSTS;9998;6;9995;23;;;10005;23;;;;;10001.5;-27.0
0;98400;STARFRUIT;4892;6;4891;23;;;4898;23;;;;;4895.0;-643.5
0;98500;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-27.0
0;98500;STARFRUIT;4891;27;;;;;4892;2;4897;27;;;4891.5;-236.25
0;98600;AMETHYSTS;10002;4;9996;2;9995;29;10004;2;10005;29;;;10003.0;-27.0
0;98600;STARFRUIT;4891;31;;;;;4897;31;;;;;4894.0;-211.5
0;98700;STARFRUIT;4890;27;;;;;4897;27;;;;;4893.5;90.75
0;98700;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-27.0
0;98800;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;-19.0
0;98800;STARFRUIT;4893;4;4890;21;;;4896;1;4897;20;;;4894.5;345.75
0;98900;STARFRUIT;4890;25;;;;;4897;25;;;;;4893.5;-31.0
0;98900;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-29.0
0;99000;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-29.0
0;99000;STARFRUIT;4890;24;;;;;4897;24;;;;;4893.5;-6.75
0;99100;STARFRUIT;4891;7;4890;26;;;4897;28;;;;;4894.0;-91.0
0;99100;AMETHYSTS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;-29.0
0;99200;AMETHYSTS;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;-29.0
0;99200;STARFRUIT;4891;1;4890;23;;;4897;24;;;;;4894.0;-113.25
0;99300;STARFRUIT;4890;27;;;;;4894;8;4896;27;;;4892.0;412.0
0;99300;AMETHYSTS;9995;27;;;;;10002;8;10005;27;;;9998.5;-29.0
0;99400;AMETHYSTS;9995;27;;;;;9998;5;10005;27;;;9996.5;-29.0
0;99400;STARFRUIT;4895;1;4889;27;;;4896;27;;;;;4895.5;633.25
0;99500;STARFRUIT;4890;1;4889;22;;;4896;23;;;;;4893.0;569.75
0;99500;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-29.0
0;99600;AMETHYSTS;9998;6;9995;28;;;10005;28;;;;;10001.5;-29.0
0;99600;STARFRUIT;4890;6;4889;28;;;4896;28;;;;;4893.0;484.0
0;99700;STARFRUIT;4890;2;4889;28;;;4896;29;;;;;4893.0;547.5
0;99700;AMETHYSTS;10002;1;9998;1;9996;1;10004;1;10005;28;;;10003.0;-29.0
0;99800;AMETHYSTS;9998;3;9996;1;9995;25;10004;1;10005;25;;;10001.0;-31.0
0;99800;STARFRUIT;4891;3;4890;26;;;4896;1;4897;25;;;4893.5;276.0
0;99900;STARFRUIT;4890;26;;;;;4896;26;;;;;4893.0;375.25
0;99900;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-31.0
0;100000;AMETHYSTS;9998;3;9995;22;;;10005;22;;;;;10001.5;-31.0
0;100000;STARFRUIT;4893;5;4892;3;4891;22;4897;22;;;;;4895.0;-286.0
0;100100;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-31.0
0;100100;STARFRUIT;4891;26;;;;;4892;1;4898;26;;;4891.5;-714.25
0;100200;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;-31.0
0;100200;STARFRUIT;4891;30;;;;;4898;30;;;;;4894.5;-620.75
0;100300;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-31.0
0;100300;STARFRUIT;4892;28;;;;;4898;2;4899;26;;;4895.0;-1193.25
0;100400;AMETHYSTS;9996;1;9995;24;;;9998;9;10004;1;10005;24;9997.0;-33.0
0;100400;STARFRUIT;4893;1;4892;24;;;4899;25;;;;;4896.0;-1477.0
0;100500;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-33.0
0;100500;STARFRUIT;4892;27;;;;;4899;27;;;;;4895.5;-1225.75
0;100600;AMETHYSTS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;-33.0
0;100600;STARFRUIT;4897;1;4892;23;;;4898;2;4899;21;;;4897.5;-1140.25
0;100700;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;-35.0
0;100700;STARFRUIT;4892;30;;;;;4899;30;;;;;4895.5;-1269.25
0;100800;AMETHYSTS;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;-35.0
0;100800;STARFRUIT;4893;1;4892;22;;;4895;2;4897;2;4899;23;4894.0;-1491.25
0;100900;AMETHYSTS;9995;24;;;;;10002;1;10005;24;;;9998.5;-35.0
0;100900;STARFRUIT;4893;24;;;;;4898;1;4900;24;;;4895.5;-1816.0
0;101000;AMETHYSTS;9998;6;9996;2;9995;20;10004;2;10005;20;;;10001.0;-33.0
0;101000;STARFRUIT;4894;6;4893;22;;;4900;22;;;;;4897.0;-2153.75
0;101100;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;-33.0
0;101100;STARFRUIT;4899;1;4893;27;;;4900;27;;;;;4899.5;-2332.5
0;101200;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;-33.0
0;101200;STARFRUIT;4894;28;;;;;4900;28;;;;;4897.0;-2447.75
0;101300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;-33.0
0;101300;STARFRUIT;4894;20;;;;;4901;20;;;;;4897.5;-2729.0
0;101400;AMETHYSTS;9995;21;;;;;9998;2;10005;21;;;9996.5;-33.0
0;101400;STARFRUIT;4894;21;;;;;4901;21;;;;;4897.5;-2791.75
0;101500;AMETHYSTS;9998;10;9996;1;9995;20;10004;1;10005;20;;;10001.0;-33.0
0;101500;STARFRUIT;4896;10;4895;21;;;4901;1;4902;20;;;4898.5;-3185.75
0;101600;AMETHYSTS;9996;2;9995;22;;;10002;4;10004;2;10005;22;9999.0;-33.0
0;101600;STARFRUIT;4895;24;;;;;4900;4;4902;24;;;4897.5;-3436.0
0;101700;AMETHYSTS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;-33.0
0;101700;STARFRUIT;4895;26;;;;;4896;1;4901;1;4902;26;4895.5;-3251.25
0;101800;AMETHYSTS;9996;2;9995;29;;;10002;1;10004;2;10005;29;9999.0;-31.0
0;101800;STARFRUIT;4895;31;;;;;4900;1;4901;2;4902;29;4897.5;-3206.5
0;101900;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-31.0
0;101900;STARFRUIT;4895;25;;;;;4902;25;;;;;4898.5;-3447.0
0;102000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-31.0
0;102000;STARFRUIT;4895;28;;;;;4902;28;;;;;4898.5;-3356.0
0;102100;AMETHYSTS;9996;2;9995;27;;;10000;4;10002;10;10004;2;9998.0;-31.0
0;102100;STARFRUIT;4895;29;;;;;4900;10;4901;2;4902;27;4897.5;-3281.5
0;102200;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-31.0
0;102200;STARFRUIT;4895;26;;;;;4901;26;;;;;4898.0;-3112.25
0;102300;AMETHYSTS;9998;6;9995;28;;;10005;28;;;;;10001.5;-31.0
0;102300;STARFRUIT;4896;5;4895;28;;;4901;28;;;;;4898.5;-3146.0
0;102400;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-26.0
0;102400;STARFRUIT;4895;28;;;;;4901;28;;;;;4898.0;-3142.0
0;102500;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-26.0
0;102500;STARFRUIT;4895;27;;;;;4902;27;;;;;4898.5;-3445.25
0;102600;AMETHYSTS;9998;1;9995;28;;;10005;28;;;;;10001.5;-28.0
0;102600;STARFRUIT;4896;2;4895;28;;;4902;28;;;;;4899.0;-3737.0
0;102700;AMETHYSTS;9998;1;9995;21;;;10005;21;;;;;10001.5;-28.0
0;102700;STARFRUIT;4896;1;4895;21;;;4902;21;;;;;4899.0;-3696.25
0;102800;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;-28.0
0;102800;STARFRUIT;4895;27;;;;;4898;3;4902;27;;;4896.5;-3581.75
0;102900;AMETHYSTS;9996;1;9995;24;;;10002;5;10004;1;10005;24;9999.0;-28.0
0;102900;STARFRUIT;4895;25;;;;;4900;4;4902;25;;;4897.5;-3572.5
0;103000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;-28.0
0;103000;STARFRUIT;4898;2;4895;27;;;4902;27;;;;;4900.0;-3454.5
0;103100;STARFRUIT;4895;22;;;;;4901;1;4902;21;;;4898.0;-3222.75
0;103100;AMETHYSTS;9996;1;9995;21;;;10000;6;10004;1;10005;21;9998.0;-28.0
0;103200;STARFRUIT;4894;30;;;;;4901;30;;;;;4897.5;-2562.75
0;103200;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;-28.0
0;103300;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-28.0
0;103300;STARFRUIT;4895;1;4894;21;;;4901;22;;;;;4898.0;-2952.5
0;103400;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-28.0
0;103400;STARFRUIT;4894;27;;;;;4901;27;;;;;4897.5;-2668.25
0;103500;STARFRUIT;4894;27;;;;;4900;27;;;;;4897.0;-2382.0
0;103500;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-28.0
0;103600;STARFRUIT;4893;27;;;;;4898;7;4900;27;;;4895.5;-2035.0
0;103600;AMETHYSTS;9996;1;9995;26;;;9998;4;10002;7;10004;1;9997.0;-28.0
0;103700;AMETHYSTS;9995;30;;;;;9998;1;10002;8;10005;30;9996.5;-28.0
0;103700;STARFRUIT;4894;30;;;;;4899;8;4901;30;;;4896.5;-2587.5
0;103800;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-30.0
0;103800;STARFRUIT;4894;32;;;;;4901;32;;;;;4897.5;-2752.5
0;103900;STARFRUIT;4895;5;4894;27;;;4901;28;;;;;4898.0;-2925.5
0;103900;AMETHYSTS;9998;3;9996;1;9995;27;10004;1;10005;27;;;10001.0;-32.0
0;104000;STARFRUIT;4895;22;;;;;4901;1;4902;21;;;4898.0;-3208.75
0;104000;AMETHYSTS;9996;1;9995;21;;;9998;2;10004;1;10005;21;9997.0;-32.0
0;104100;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-36.0
0;104100;STARFRUIT;4895;31;;;;;4902;31;;;;;4898.5;-3378.75
0;104200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-36.0
0;104200;STARFRUIT;4896;2;4895;29;;;4902;31;;;;;4899.0;-3640.25
0;104300;STARFRUIT;4896;21;;;;;4902;1;4903;20;;;4899.0;-3949.75
0;104300;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-36.0
0;104400;STARFRUIT;4896;24;;;;;4901;2;4903;24;;;4898.5;-4186.0
0;104400;AMETHYSTS;9996;1;9995;23;;;10000;6;10002;2;10004;1;9998.0;-36.0
0;104500;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-36.0
0;104500;STARFRUIT;4896;31;;;;;4897;5;4902;2;4903;29;4896.5;-3885.25
0;104600;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-36.0
0;104600;STARFRUIT;4896;26;;;;;4902;1;4903;25;;;4899.0;-3955.5
0;104700;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;-36.0
0;104700;STARFRUIT;4896;30;;;;;4903;30;;;;;4899.5;-3958.75
0;104800;AMETHYSTS;9998;4;9995;21;;;10005;21;;;;;10001.5;-40.0
0;104800;STARFRUIT;4897;6;4896;21;;;4903;21;;;;;4900.0;-4178.5
0;104900;AMETHYSTS;9998;5;9996;1;9995;23;10004;1;10005;23;;;10001.0;-40.0
0;104900;STARFRUIT;4897;6;4896;23;;;4903;24;;;;;4900.0;-4514.25
0;105000;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;-40.0
0;105000;STARFRUIT;4897;21;;;;;4904;21;;;;;4900.5;-4903.5
0;105100;AMETHYSTS;10002;1;9995;22;;;10005;22;;;;;10003.5;-65.0
0;105100;STARFRUIT;4897;22;;;;;4904;22;;;;;4900.5;-5164.0
0;105200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-65.0
0;105200;STARFRUIT;4898;2;4897;28;;;4904;30;;;;;4901.0;-5096.75
0;105300;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-65.0
0;105300;STARFRUIT;4898;1;4897;30;;;4904;31;;;;;4901.0;-5177.0
0;105400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-65.0
0;105400;STARFRUIT;4900;6;4897;23;;;4904;23;;;;;4902.0;-5032.0
0;105500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-65.0
0;105500;STARFRUIT;4897;29;;;;;4898;1;4900;5;4904;29;4897.5;-5003.0
0;105600;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;-65.0
0;105600;STARFRUIT;4897;28;;;;;4904;28;;;;;4900.5;-4927.0
0;105700;AMETHYSTS;9995;29;;;;;10002;2;10005;29;;;9998.5;-71.0
0;105700;STARFRUIT;4897;29;;;;;4902;2;4903;29;;;4899.5;-4602.75
0;105800;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-71.0
0;105800;STARFRUIT;4897;32;;;;;4903;32;;;;;4900.0;-4547.5
0;105900;AMETHYSTS;10002;1;9995;23;;;10005;23;;;;;10003.5;-71.0
0;105900;STARFRUIT;4896;23;;;;;4903;23;;;;;4899.5;-4422.5
0;106000;AMETHYSTS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;-71.0
0;106000;STARFRUIT;4902;1;4898;5;4897;28;4904;28;;;;;4903.0;-4809.25
0;106100;AMETHYSTS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;-69.0
0;106100;STARFRUIT;4897;25;;;;;4902;8;4903;1;4904;24;4899.5;-4701.0
0;106200;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-69.0
0;106200;STARFRUIT;4897;29;;;;;4904;29;;;;;4900.5;-4806.75
0;106300;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;-69.0
0;106300;STARFRUIT;4897;25;;;;;4898;1;4900;5;4904;25;4897.5;-5030.75
0;106400;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-69.0
0;106400;STARFRUIT;4898;26;;;;;4904;27;;;;;4901.0;-5241.75
0;106500;AMETHYSTS;9998;8;9995;25;;;10005;25;;;;;10001.5;-69.0
0;106500;STARFRUIT;4898;8;4897;25;;;4904;25;;;;;4901.0;-5058.25
0;106600;AMETHYSTS;9995;30;;;;;10002;2;10005;30;;;9998.5;-64.0
0;106600;STARFRUIT;4897;30;;;;;4902;2;4904;30;;;4899.5;-5046.75
0;106700;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-64.0
0;106700;STARFRUIT;4898;31;;;;;4905;31;;;;;4901.5;-5525.25
0;106800;AMETHYSTS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;-64.0
0;106800;STARFRUIT;4899;6;4898;27;;;4904;2;4905;25;;;4901.5;-5321.75
0;106900;AMETHYSTS;9998;7;9995;23;;;10005;23;;;;;10001.5;-66.0
0;106900;STARFRUIT;4899;7;4898;23;;;4905;23;;;;;4902.0;-5606.5
0;107000;AMETHYSTS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;-66.0
0;107000;STARFRUIT;4899;1;4898;30;;;4904;1;4905;29;;;4901.5;-5328.5
0;107100;AMETHYSTS;10002;4;9998;1;9996;1;10004;1;10005;26;;;10003.0;-66.0
0;107100;STARFRUIT;4899;1;4898;27;;;4905;27;;;;;4902.0;-5739.5
0;107200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-66.0
0;107200;STARFRUIT;4899;2;4898;21;;;4905;23;;;;;4902.0;-5852.75
0;107300;AMETHYSTS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;-66.0
0;107300;STARFRUIT;4903;5;4899;23;;;4904;1;4905;1;4906;22;4903.5;-6151.5
0;107400;AMETHYSTS;10002;10;9995;29;;;10005;29;;;;;10003.5;-66.0
0;107400;STARFRUIT;4899;29;;;;;4906;29;;;;;4902.5;-6258.75
0;107500;STARFRUIT;4899;27;;;;;4905;2;4906;25;;;4902.0;-6043.75
0;107500;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-66.0
0;107600;AMETHYSTS;9995;25;;;;;10002;3;10005;25;;;9998.5;-66.0
0;107600;STARFRUIT;4898;25;;;;;4899;1;4903;3;4905;25;4898.5;-5728.75
0;107700;STARFRUIT;4898;21;;;;;4905;21;;;;;4901.5;-5854.25
0;107700;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;-66.0
0;107800;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-66.0
0;107800;STARFRUIT;4898;31;;;;;4905;31;;;;;4901.5;-5636.5
0;107900;STARFRUIT;4898;25;;;;;4905;25;;;;;4901.5;-5814.0
0;107900;AMETHYSTS;9995;25;;;;;10002;1;10005;25;;;9998.5;-70.0
0;108000;AMETHYSTS;9998;8;9996;2;9995;21;10004;2;10005;21;;;10001.0;-70.0
0;108000;STARFRUIT;4899;10;4898;21;;;4905;23;;;;;4902.0;-5803.25
0;108100;STARFRUIT;4898;30;;;;;4905;30;;;;;4901.5;-5751.75
0;108100;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;-70.0
0;108200;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;-70.0
0;108200;STARFRUIT;4899;25;;;;;4906;25;;;;;4902.5;-6153.25
0;108300;STARFRUIT;4900;6;4899;27;;;4906;27;;;;;4903.0;-6092.0
0;108300;AMETHYSTS;10002;9;9998;7;9995;27;10005;27;;;;;10003.5;-72.0
0;108400;AMETHYSTS;9998;9;9995;20;;;10005;20;;;;;10001.5;-72.0
0;108400;STARFRUIT;4900;9;4899;20;;;4906;20;;;;;4903.0;-6208.25
0;108500;STARFRUIT;4899;30;;;;;4906;30;;;;;4902.5;-6086.0
0;108500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;-72.0
0;108600;AMETHYSTS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;-80.0
0;108600;STARFRUIT;4899;31;;;;;4900;1;4905;1;4906;30;4899.5;-6181.25
0;108700;STARFRUIT;4899;27;;;;;4905;2;4906;25;;;4902.0;-6107.0
0;108700;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-82.0
0;108800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-82.0
0;108800;STARFRUIT;4904;1;4899;26;;;4905;2;4906;24;;;4904.5;-6104.0
0;108900;STARFRUIT;4900;23;;;;;4904;1;4906;23;;;4902.0;-6745.25
0;108900;AMETHYSTS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;-74.0
0;109000;AMETHYSTS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;-98.0
0;109000;STARFRUIT;4900;3;4899;23;;;4906;24;;;;;4903.0;-6608.0
0;109100;AMETHYSTS;9996;2;9995;20;;;10002;10;10004;2;10005;20;9999.0;-98.0
0;109100;STARFRUIT;4899;22;;;;;4904;10;4906;22;;;4901.5;-6286.0
0;109200;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;-98.0
0;109200;STARFRUIT;4903;3;4899;25;;;4906;25;;;;;4904.5;-6176.25
0;109300;AMETHYSTS;10002;1;9998;6;9996;1;10004;1;10005;24;;;10003.0;-98.0
0;109300;STARFRUIT;4899;6;4898;25;;;4905;25;;;;;4902.0;-5683.75
0;109400;AMETHYSTS;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;-98.0
0;109400;STARFRUIT;4898;24;;;;;4901;4;4903;9;4905;25;4899.5;-5569.5
0;109500;AMETHYSTS;9998;5;9995;30;;;10005;30;;;;;10001.5;-98.0
0;109500;STARFRUIT;4903;10;4899;5;4898;30;4905;30;;;;;4904.0;-5353.25
0;109600;AMETHYSTS;9998;5;9995;21;;;10005;21;;;;;10001.5;-98.0
0;109600;STARFRUIT;4899;4;4898;21;;;4905;21;;;;;4902.0;-5412.75
0;109700;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-98.0
